Population,Block_Group_Name,State_FIPS,County_FIPS,Tract_Code,Block_Group_Number,Block_Group_ID
2292,"Block Group 1, Census Tract 706, Lincoln County, North Carolina",37,109,070600,1,371090706001
1070,"Block Group 2, Census Tract 706, Lincoln County, North Carolina",37,109,070600,2,371090706002
1299,"Block Group 3, Census Tract 706, Lincoln County, North Carolina",37,109,070600,3,371090706003
2114,"Block Group 1, Census Tract 707, Lincoln County, North Carolina",37,109,070700,1,371090707001
1495,"Block Group 2, Census Tract 707, Lincoln County, North Carolina",37,109,070700,2,371090707002
2921,"Block Group 1, Census Tract 708, Lincoln County, North Carolina",37,109,070800,1,371090708001
1338,"Block Group 2, Census Tract 708, Lincoln County, North Carolina",37,109,070800,2,371090708002
1542,"Block Group 3, Census Tract 708, Lincoln County, North Carolina",37,109,070800,3,371090708003
1141,"Block Group 4, Census Tract 708, Lincoln County, North Carolina",37,109,070800,4,371090708004
1907,"Block Group 1, Census Tract 709.01, Lincoln County, North Carolina",37,109,070901,1,371090709011
1681,"Block Group 2, Census Tract 709.01, Lincoln County, North Carolina",37,109,070901,2,371090709012
2633,"Block Group 1, Census Tract 709.02, Lincoln County, North Carolina",37,109,070902,1,371090709021
2453,"Block Group 2, Census Tract 709.02, Lincoln County, North Carolina",37,109,070902,2,371090709022
1776,"Block Group 3, Census Tract 709.02, Lincoln County, North Carolina",37,109,070902,3,371090709023
1141,"Block Group 1, Census Tract 710.01, Lincoln County, North Carolina",37,109,071001,1,371090710011
1497,"Block Group 2, Census Tract 710.01, Lincoln County, North Carolina",37,109,071001,2,371090710012
1182,"Block Group 3, Census Tract 710.01, Lincoln County, North Carolina",37,109,071001,3,371090710013
1125,"Block Group 4, Census Tract 710.01, Lincoln County, North Carolina",37,109,071001,4,371090710014
1014,"Block Group 1, Census Tract 710.02, Lincoln County, North Carolina",37,109,071002,1,371090710021
1737,"Block Group 2, Census Tract 710.02, Lincoln County, North Carolina",37,109,071002,2,371090710022
1512,"Block Group 1, Census Tract 711.01, Lincoln County, North Carolina",37,109,071101,1,371090711011
2835,"Block Group 2, Census Tract 711.01, Lincoln County, North Carolina",37,109,071101,2,371090711012
1521,"Block Group 3, Census Tract 711.01, Lincoln County, North Carolina",37,109,071101,3,371090711013
1936,"Block Group 1, Census Tract 711.02, Lincoln County, North Carolina",37,109,071102,1,371090711021
2980,"Block Group 2, Census Tract 711.02, Lincoln County, North Carolina",37,109,071102,2,371090711022
2218,"Block Group 3, Census Tract 711.02, Lincoln County, North Carolina",37,109,071102,3,371090711023
1802,"Block Group 1, Census Tract 712.01, Lincoln County, North Carolina",37,109,071201,1,371090712011
1896,"Block Group 1, Census Tract 712.02, Lincoln County, North Carolina",37,109,071202,1,371090712021
1830,"Block Group 2, Census Tract 712.02, Lincoln County, North Carolina",37,109,071202,2,371090712022
1186,"Block Group 1, Census Tract 712.03, Lincoln County, North Carolina",37,109,071203,1,371090712031
2420,"Block Group 2, Census Tract 712.03, Lincoln County, North Carolina",37,109,071203,2,371090712032
1954,"Block Group 3, Census Tract 712.03, Lincoln County, North Carolina",37,109,071203,3,371090712033
1836,"Block Group 1, Census Tract 9701.01, McDowell County, North Carolina",37,111,970101,1,371119701011
660,"Block Group 2, Census Tract 9701.01, McDowell County, North Carolina",37,111,970101,2,371119701012
1318,"Block Group 1, Census Tract 9701.02, McDowell County, North Carolina",37,111,970102,1,371119701021
2385,"Block Group 2, Census Tract 9701.02, McDowell County, North Carolina",37,111,970102,2,371119701022
2068,"Block Group 1, Census Tract 9702, McDowell County, North Carolina",37,111,970200,1,371119702001
1359,"Block Group 2, Census Tract 9702, McDowell County, North Carolina",37,111,970200,2,371119702002
982,"Block Group 3, Census Tract 9702, McDowell County, North Carolina",37,111,970200,3,371119702003
1440,"Block Group 1, Census Tract 9703, McDowell County, North Carolina",37,111,970300,1,371119703001
1088,"Block Group 2, Census Tract 9703, McDowell County, North Carolina",37,111,970300,2,371119703002
799,"Block Group 3, Census Tract 9703, McDowell County, North Carolina",37,111,970300,3,371119703003
1056,"Block Group 1, Census Tract 9704, McDowell County, North Carolina",37,111,970400,1,371119704001
1370,"Block Group 2, Census Tract 9704, McDowell County, North Carolina",37,111,970400,2,371119704002
1033,"Block Group 1, Census Tract 9705, McDowell County, North Carolina",37,111,970500,1,371119705001
1730,"Block Group 2, Census Tract 9705, McDowell County, North Carolina",37,111,970500,2,371119705002
876,"Block Group 3, Census Tract 9705, McDowell County, North Carolina",37,111,970500,3,371119705003
623,"Block Group 1, Census Tract 9706, McDowell County, North Carolina",37,111,970600,1,371119706001
1155,"Block Group 2, Census Tract 9706, McDowell County, North Carolina",37,111,970600,2,371119706002
1754,"Block Group 3, Census Tract 9706, McDowell County, North Carolina",37,111,970600,3,371119706003
843,"Block Group 1, Census Tract 9707, McDowell County, North Carolina",37,111,970700,1,371119707001
1865,"Block Group 2, Census Tract 9707, McDowell County, North Carolina",37,111,970700,2,371119707002
1483,"Block Group 3, Census Tract 9707, McDowell County, North Carolina",37,111,970700,3,371119707003
1334,"Block Group 1, Census Tract 9708, McDowell County, North Carolina",37,111,970800,1,371119708001
1576,"Block Group 2, Census Tract 9708, McDowell County, North Carolina",37,111,970800,2,371119708002
1413,"Block Group 3, Census Tract 9708, McDowell County, North Carolina",37,111,970800,3,371119708003
1768,"Block Group 1, Census Tract 9709.02, McDowell County, North Carolina",37,111,970902,1,371119709021
620,"Block Group 2, Census Tract 9709.02, McDowell County, North Carolina",37,111,970902,2,371119709022
759,"Block Group 3, Census Tract 9709.02, McDowell County, North Carolina",37,111,970902,3,371119709023
1037,"Block Group 4, Census Tract 9709.02, McDowell County, North Carolina",37,111,970902,4,371119709024
2146,"Block Group 1, Census Tract 9709.03, McDowell County, North Carolina",37,111,970903,1,371119709031
1894,"Block Group 2, Census Tract 9709.03, McDowell County, North Carolina",37,111,970903,2,371119709032
1405,"Block Group 3, Census Tract 9709.03, McDowell County, North Carolina",37,111,970903,3,371119709033
1837,"Block Group 1, Census Tract 9709.04, McDowell County, North Carolina",37,111,970904,1,371119709041
1015,"Block Group 2, Census Tract 9709.04, McDowell County, North Carolina",37,111,970904,2,371119709042
1506,"Block Group 1, Census Tract 9701, Macon County, North Carolina",37,113,970100,1,371139701001
1588,"Block Group 2, Census Tract 9701, Macon County, North Carolina",37,113,970100,2,371139701002
2453,"Block Group 1, Census Tract 9702, Macon County, North Carolina",37,113,970200,1,371139702001
951,"Block Group 2, Census Tract 9702, Macon County, North Carolina",37,113,970200,2,371139702002
1152,"Block Group 3, Census Tract 9702, Macon County, North Carolina",37,113,970200,3,371139702003
2697,"Block Group 1, Census Tract 9703.02, Macon County, North Carolina",37,113,970302,1,371139703021
1268,"Block Group 2, Census Tract 9703.02, Macon County, North Carolina",37,113,970302,2,371139703022
531,"Block Group 3, Census Tract 9703.02, Macon County, North Carolina",37,113,970302,3,371139703023
1152,"Block Group 1, Census Tract 9703.03, Macon County, North Carolina",37,113,970303,1,371139703031
715,"Block Group 2, Census Tract 9703.03, Macon County, North Carolina",37,113,970303,2,371139703032
647,"Block Group 1, Census Tract 9703.04, Macon County, North Carolina",37,113,970304,1,371139703041
706,"Block Group 2, Census Tract 9703.04, Macon County, North Carolina",37,113,970304,2,371139703042
989,"Block Group 3, Census Tract 9703.04, Macon County, North Carolina",37,113,970304,3,371139703043
1478,"Block Group 1, Census Tract 9704, Macon County, North Carolina",37,113,970400,1,371139704001
2349,"Block Group 2, Census Tract 9704, Macon County, North Carolina",37,113,970400,2,371139704002
626,"Block Group 1, Census Tract 9705.01, Macon County, North Carolina",37,113,970501,1,371139705011
1016,"Block Group 2, Census Tract 9705.01, Macon County, North Carolina",37,113,970501,2,371139705012
870,"Block Group 1, Census Tract 9705.02, Macon County, North Carolina",37,113,970502,1,371139705021
1115,"Block Group 2, Census Tract 9705.02, Macon County, North Carolina",37,113,970502,2,371139705022
1277,"Block Group 1, Census Tract 9706, Macon County, North Carolina",37,113,970600,1,371139706001
1441,"Block Group 2, Census Tract 9706, Macon County, North Carolina",37,113,970600,2,371139706002
1539,"Block Group 3, Census Tract 9706, Macon County, North Carolina",37,113,970600,3,371139706003
1920,"Block Group 4, Census Tract 9706, Macon County, North Carolina",37,113,970600,4,371139706004
1162,"Block Group 1, Census Tract 9707, Macon County, North Carolina",37,113,970700,1,371139707001
1085,"Block Group 2, Census Tract 9707, Macon County, North Carolina",37,113,970700,2,371139707002
1042,"Block Group 3, Census Tract 9707, Macon County, North Carolina",37,113,970700,3,371139707003
1545,"Block Group 4, Census Tract 9707, Macon County, North Carolina",37,113,970700,4,371139707004
1712,"Block Group 5, Census Tract 9707, Macon County, North Carolina",37,113,970700,5,371139707005
1244,"Block Group 1, Census Tract 101, Madison County, North Carolina",37,115,010100,1,371150101001
1352,"Block Group 2, Census Tract 101, Madison County, North Carolina",37,115,010100,2,371150101002
1468,"Block Group 1, Census Tract 102, Madison County, North Carolina",37,115,010200,1,371150102001
997,"Block Group 2, Census Tract 102, Madison County, North Carolina",37,115,010200,2,371150102002
874,"Block Group 1, Census Tract 104, Madison County, North Carolina",37,115,010400,1,371150104001
657,"Block Group 2, Census Tract 104, Madison County, North Carolina",37,115,010400,2,371150104002
1323,"Block Group 1, Census Tract 105, Madison County, North Carolina",37,115,010500,1,371150105001
586,"Block Group 2, Census Tract 105, Madison County, North Carolina",37,115,010500,2,371150105002
1475,"Block Group 3, Census Tract 105, Madison County, North Carolina",37,115,010500,3,371150105003
397,"Block Group 4, Census Tract 105, Madison County, North Carolina",37,115,010500,4,371150105004
2076,"Block Group 1, Census Tract 106.01, Madison County, North Carolina",37,115,010601,1,371150106011
516,"Block Group 2, Census Tract 106.01, Madison County, North Carolina",37,115,010601,2,371150106012
1808,"Block Group 1, Census Tract 106.02, Madison County, North Carolina",37,115,010602,1,371150106021
1471,"Block Group 2, Census Tract 106.02, Madison County, North Carolina",37,115,010602,2,371150106022
1536,"Block Group 3, Census Tract 106.02, Madison County, North Carolina",37,115,010602,3,371150106023
1571,"Block Group 1, Census Tract 107, Madison County, North Carolina",37,115,010700,1,371150107001
1918,"Block Group 2, Census Tract 107, Madison County, North Carolina",37,115,010700,2,371150107002
1377,"Block Group 1, Census Tract 9701, Martin County, North Carolina",37,117,970100,1,371179701001
1659,"Block Group 2, Census Tract 9701, Martin County, North Carolina",37,117,970100,2,371179701002
1424,"Block Group 3, Census Tract 9701, Martin County, North Carolina",37,117,970100,3,371179701003
1347,"Block Group 1, Census Tract 9702, Martin County, North Carolina",37,117,970200,1,371179702001
877,"Block Group 2, Census Tract 9702, Martin County, North Carolina",37,117,970200,2,371179702002
359,"Block Group 3, Census Tract 9702, Martin County, North Carolina",37,117,970200,3,371179702003
792,"Block Group 4, Census Tract 9702, Martin County, North Carolina",37,117,970200,4,371179702004
1002,"Block Group 1, Census Tract 9703, Martin County, North Carolina",37,117,970300,1,371179703001
1148,"Block Group 2, Census Tract 9703, Martin County, North Carolina",37,117,970300,2,371179703002
993,"Block Group 3, Census Tract 9703, Martin County, North Carolina",37,117,970300,3,371179703003
728,"Block Group 4, Census Tract 9703, Martin County, North Carolina",37,117,970300,4,371179703004
591,"Block Group 1, Census Tract 9704, Martin County, North Carolina",37,117,970400,1,371179704001
1145,"Block Group 2, Census Tract 9704, Martin County, North Carolina",37,117,970400,2,371179704002
335,"Block Group 3, Census Tract 9704, Martin County, North Carolina",37,117,970400,3,371179704003
431,"Block Group 1, Census Tract 9705, Martin County, North Carolina",37,117,970500,1,371179705001
1200,"Block Group 2, Census Tract 9705, Martin County, North Carolina",37,117,970500,2,371179705002
1705,"Block Group 3, Census Tract 9705, Martin County, North Carolina",37,117,970500,3,371179705003
786,"Block Group 4, Census Tract 9705, Martin County, North Carolina",37,117,970500,4,371179705004
865,"Block Group 5, Census Tract 9705, Martin County, North Carolina",37,117,970500,5,371179705005
1355,"Block Group 1, Census Tract 9706, Martin County, North Carolina",37,117,970600,1,371179706001
1364,"Block Group 2, Census Tract 9706, Martin County, North Carolina",37,117,970600,2,371179706002
730,"Block Group 3, Census Tract 9706, Martin County, North Carolina",37,117,970600,3,371179706003
693,"Block Group 1, Census Tract 1.01, Mecklenburg County, North Carolina",37,119,000101,1,371190001011
466,"Block Group 2, Census Tract 1.01, Mecklenburg County, North Carolina",37,119,000101,2,371190001012
1246,"Block Group 1, Census Tract 1.02, Mecklenburg County, North Carolina",37,119,000102,1,371190001021
1163,"Block Group 2, Census Tract 1.02, Mecklenburg County, North Carolina",37,119,000102,2,371190001022
2163,"Block Group 1, Census Tract 1.03, Mecklenburg County, North Carolina",37,119,000103,1,371190001031
1256,"Block Group 1, Census Tract 1.04, Mecklenburg County, North Carolina",37,119,000104,1,371190001041
703,"Block Group 1, Census Tract 3.01, Mecklenburg County, North Carolina",37,119,000301,1,371190003011
404,"Block Group 1, Census Tract 3.02, Mecklenburg County, North Carolina",37,119,000302,1,371190003021
491,"Block Group 2, Census Tract 3.02, Mecklenburg County, North Carolina",37,119,000302,2,371190003022
1678,"Block Group 1, Census Tract 4.01, Mecklenburg County, North Carolina",37,119,000401,1,371190004011
864,"Block Group 1, Census Tract 4.02, Mecklenburg County, North Carolina",37,119,000402,1,371190004021
1195,"Block Group 2, Census Tract 4.02, Mecklenburg County, North Carolina",37,119,000402,2,371190004022
455,"Block Group 1, Census Tract 5.01, Mecklenburg County, North Carolina",37,119,000501,1,371190005011
1645,"Block Group 2, Census Tract 5.01, Mecklenburg County, North Carolina",37,119,000501,2,371190005012
1420,"Block Group 1, Census Tract 5.02, Mecklenburg County, North Carolina",37,119,000502,1,371190005021
1558,"Block Group 1, Census Tract 5.03, Mecklenburg County, North Carolina",37,119,000503,1,371190005031
116,"Block Group 2, Census Tract 5.03, Mecklenburg County, North Carolina",37,119,000503,2,371190005032
1603,"Block Group 1, Census Tract 6, Mecklenburg County, North Carolina",37,119,000600,1,371190006001
429,"Block Group 2, Census Tract 6, Mecklenburg County, North Carolina",37,119,000600,2,371190006002
721,"Block Group 3, Census Tract 6, Mecklenburg County, North Carolina",37,119,000600,3,371190006003
699,"Block Group 1, Census Tract 7, Mecklenburg County, North Carolina",37,119,000700,1,371190007001
674,"Block Group 2, Census Tract 7, Mecklenburg County, North Carolina",37,119,000700,2,371190007002
1810,"Block Group 1, Census Tract 8, Mecklenburg County, North Carolina",37,119,000800,1,371190008001
1181,"Block Group 2, Census Tract 8, Mecklenburg County, North Carolina",37,119,000800,2,371190008002
576,"Block Group 1, Census Tract 9, Mecklenburg County, North Carolina",37,119,000900,1,371190009001
1302,"Block Group 2, Census Tract 9, Mecklenburg County, North Carolina",37,119,000900,2,371190009002
1099,"Block Group 1, Census Tract 10, Mecklenburg County, North Carolina",37,119,001000,1,371190010001
447,"Block Group 2, Census Tract 10, Mecklenburg County, North Carolina",37,119,001000,2,371190010002
1520,"Block Group 3, Census Tract 10, Mecklenburg County, North Carolina",37,119,001000,3,371190010003
1717,"Block Group 1, Census Tract 11, Mecklenburg County, North Carolina",37,119,001100,1,371190011001
354,"Block Group 2, Census Tract 11, Mecklenburg County, North Carolina",37,119,001100,2,371190011002
1413,"Block Group 3, Census Tract 11, Mecklenburg County, North Carolina",37,119,001100,3,371190011003
2288,"Block Group 1, Census Tract 12, Mecklenburg County, North Carolina",37,119,001200,1,371190012001
954,"Block Group 2, Census Tract 12, Mecklenburg County, North Carolina",37,119,001200,2,371190012002
1803,"Block Group 3, Census Tract 12, Mecklenburg County, North Carolina",37,119,001200,3,371190012003
2568,"Block Group 1, Census Tract 13, Mecklenburg County, North Carolina",37,119,001300,1,371190013001
1057,"Block Group 2, Census Tract 13, Mecklenburg County, North Carolina",37,119,001300,2,371190013002
682,"Block Group 3, Census Tract 13, Mecklenburg County, North Carolina",37,119,001300,3,371190013003
1830,"Block Group 1, Census Tract 14, Mecklenburg County, North Carolina",37,119,001400,1,371190014001
1881,"Block Group 2, Census Tract 14, Mecklenburg County, North Carolina",37,119,001400,2,371190014002
3050,"Block Group 1, Census Tract 15.04, Mecklenburg County, North Carolina",37,119,001504,1,371190015041
2015,"Block Group 2, Census Tract 15.04, Mecklenburg County, North Carolina",37,119,001504,2,371190015042
1623,"Block Group 3, Census Tract 15.04, Mecklenburg County, North Carolina",37,119,001504,3,371190015043
1264,"Block Group 1, Census Tract 15.05, Mecklenburg County, North Carolina",37,119,001505,1,371190015051
3004,"Block Group 2, Census Tract 15.05, Mecklenburg County, North Carolina",37,119,001505,2,371190015052
2230,"Block Group 1, Census Tract 15.07, Mecklenburg County, North Carolina",37,119,001507,1,371190015071
1184,"Block Group 2, Census Tract 15.07, Mecklenburg County, North Carolina",37,119,001507,2,371190015072
1884,"Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina",37,119,001507,3,371190015073
2880,"Block Group 1, Census Tract 15.08, Mecklenburg County, North Carolina",37,119,001508,1,371190015081
2772,"Block Group 2, Census Tract 15.08, Mecklenburg County, North Carolina",37,119,001508,2,371190015082
712,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",37,119,001508,3,371190015083
1329,"Block Group 1, Census Tract 15.09, Mecklenburg County, North Carolina",37,119,001509,1,371190015091
2436,"Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina",37,119,001509,2,371190015092
2949,"Block Group 1, Census Tract 15.10, Mecklenburg County, North Carolina",37,119,001510,1,371190015101
495,"Block Group 2, Census Tract 15.10, Mecklenburg County, North Carolina",37,119,001510,2,371190015102
2203,"Block Group 1, Census Tract 16.03, Mecklenburg County, North Carolina",37,119,001603,1,371190016031
1256,"Block Group 2, Census Tract 16.03, Mecklenburg County, North Carolina",37,119,001603,2,371190016032
1178,"Block Group 3, Census Tract 16.03, Mecklenburg County, North Carolina",37,119,001603,3,371190016033
1741,"Block Group 1, Census Tract 16.05, Mecklenburg County, North Carolina",37,119,001605,1,371190016051
2886,"Block Group 1, Census Tract 16.06, Mecklenburg County, North Carolina",37,119,001606,1,371190016061
1789,"Block Group 2, Census Tract 16.06, Mecklenburg County, North Carolina",37,119,001606,2,371190016062
2803,"Block Group 1, Census Tract 16.07, Mecklenburg County, North Carolina",37,119,001607,1,371190016071
2391,"Block Group 1, Census Tract 16.08, Mecklenburg County, North Carolina",37,119,001608,1,371190016081
1833,"Block Group 2, Census Tract 16.08, Mecklenburg County, North Carolina",37,119,001608,2,371190016082
508,"Block Group 1, Census Tract 16.09, Mecklenburg County, North Carolina",37,119,001609,1,371190016091
2498,"Block Group 2, Census Tract 16.09, Mecklenburg County, North Carolina",37,119,001609,2,371190016092
1770,"Block Group 1, Census Tract 17.01, Mecklenburg County, North Carolina",37,119,001701,1,371190017011
2621,"Block Group 2, Census Tract 17.01, Mecklenburg County, North Carolina",37,119,001701,2,371190017012
1240,"Block Group 1, Census Tract 17.02, Mecklenburg County, North Carolina",37,119,001702,1,371190017021
970,"Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina",37,119,001702,2,371190017022
834,"Block Group 3, Census Tract 17.02, Mecklenburg County, North Carolina",37,119,001702,3,371190017023
3868,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",37,119,001702,4,371190017024
344,"Block Group 1, Census Tract 18.01, Mecklenburg County, North Carolina",37,119,001801,1,371190018011
348,"Block Group 2, Census Tract 18.01, Mecklenburg County, North Carolina",37,119,001801,2,371190018012
624,"Block Group 3, Census Tract 18.01, Mecklenburg County, North Carolina",37,119,001801,3,371190018013
1678,"Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina",37,119,001802,1,371190018021
1715,"Block Group 2, Census Tract 18.02, Mecklenburg County, North Carolina",37,119,001802,2,371190018022
2341,"Block Group 1, Census Tract 19.10, Mecklenburg County, North Carolina",37,119,001910,1,371190019101
1649,"Block Group 2, Census Tract 19.10, Mecklenburg County, North Carolina",37,119,001910,2,371190019102
1522,"Block Group 3, Census Tract 19.10, Mecklenburg County, North Carolina",37,119,001910,3,371190019103
1157,"Block Group 1, Census Tract 19.11, Mecklenburg County, North Carolina",37,119,001911,1,371190019111
2074,"Block Group 2, Census Tract 19.11, Mecklenburg County, North Carolina",37,119,001911,2,371190019112
2379,"Block Group 3, Census Tract 19.11, Mecklenburg County, North Carolina",37,119,001911,3,371190019113
2021,"Block Group 1, Census Tract 19.14, Mecklenburg County, North Carolina",37,119,001914,1,371190019141
2066,"Block Group 2, Census Tract 19.14, Mecklenburg County, North Carolina",37,119,001914,2,371190019142
2082,"Block Group 1, Census Tract 19.16, Mecklenburg County, North Carolina",37,119,001916,1,371190019161
2273,"Block Group 2, Census Tract 19.16, Mecklenburg County, North Carolina",37,119,001916,2,371190019162
2416,"Block Group 1, Census Tract 19.17, Mecklenburg County, North Carolina",37,119,001917,1,371190019171
2009,"Block Group 2, Census Tract 19.17, Mecklenburg County, North Carolina",37,119,001917,2,371190019172
401,"Block Group 1, Census Tract 19.18, Mecklenburg County, North Carolina",37,119,001918,1,371190019181
2258,"Block Group 2, Census Tract 19.18, Mecklenburg County, North Carolina",37,119,001918,2,371190019182
1501,"Block Group 3, Census Tract 19.18, Mecklenburg County, North Carolina",37,119,001918,3,371190019183
1449,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",37,119,001919,1,371190019191
1326,"Block Group 2, Census Tract 19.19, Mecklenburg County, North Carolina",37,119,001919,2,371190019192
1445,"Block Group 3, Census Tract 19.19, Mecklenburg County, North Carolina",37,119,001919,3,371190019193
2145,"Block Group 1, Census Tract 19.20, Mecklenburg County, North Carolina",37,119,001920,1,371190019201
1690,"Block Group 2, Census Tract 19.20, Mecklenburg County, North Carolina",37,119,001920,2,371190019202
2138,"Block Group 3, Census Tract 19.20, Mecklenburg County, North Carolina",37,119,001920,3,371190019203
2798,"Block Group 1, Census Tract 19.21, Mecklenburg County, North Carolina",37,119,001921,1,371190019211
2462,"Block Group 1, Census Tract 19.22, Mecklenburg County, North Carolina",37,119,001922,1,371190019221
2870,"Block Group 2, Census Tract 19.22, Mecklenburg County, North Carolina",37,119,001922,2,371190019222
3219,"Block Group 1, Census Tract 19.23, Mecklenburg County, North Carolina",37,119,001923,1,371190019231
990,"Block Group 2, Census Tract 19.23, Mecklenburg County, North Carolina",37,119,001923,2,371190019232
2360,"Block Group 1, Census Tract 19.24, Mecklenburg County, North Carolina",37,119,001924,1,371190019241
1422,"Block Group 1, Census Tract 19.25, Mecklenburg County, North Carolina",37,119,001925,1,371190019251
729,"Block Group 2, Census Tract 19.25, Mecklenburg County, North Carolina",37,119,001925,2,371190019252
2633,"Block Group 3, Census Tract 19.25, Mecklenburg County, North Carolina",37,119,001925,3,371190019253
1249,"Block Group 1, Census Tract 19.26, Mecklenburg County, North Carolina",37,119,001926,1,371190019261
2125,"Block Group 2, Census Tract 19.26, Mecklenburg County, North Carolina",37,119,001926,2,371190019262
1341,"Block Group 1, Census Tract 19.27, Mecklenburg County, North Carolina",37,119,001927,1,371190019271
1797,"Block Group 2, Census Tract 19.27, Mecklenburg County, North Carolina",37,119,001927,2,371190019272
1553,"Block Group 1, Census Tract 20.04, Mecklenburg County, North Carolina",37,119,002004,1,371190020041
1891,"Block Group 2, Census Tract 20.04, Mecklenburg County, North Carolina",37,119,002004,2,371190020042
2222,"Block Group 3, Census Tract 20.04, Mecklenburg County, North Carolina",37,119,002004,3,371190020043
1045,"Block Group 1, Census Tract 20.05, Mecklenburg County, North Carolina",37,119,002005,1,371190020051
1691,"Block Group 2, Census Tract 20.05, Mecklenburg County, North Carolina",37,119,002005,2,371190020052
1904,"Block Group 1, Census Tract 20.06, Mecklenburg County, North Carolina",37,119,002006,1,371190020061
1750,"Block Group 2, Census Tract 20.06, Mecklenburg County, North Carolina",37,119,002006,2,371190020062
884,"Block Group 1, Census Tract 20.07, Mecklenburg County, North Carolina",37,119,002007,1,371190020071
1542,"Block Group 2, Census Tract 20.07, Mecklenburg County, North Carolina",37,119,002007,2,371190020072
1147,"Block Group 1, Census Tract 20.08, Mecklenburg County, North Carolina",37,119,002008,1,371190020081
1339,"Block Group 2, Census Tract 20.08, Mecklenburg County, North Carolina",37,119,002008,2,371190020082
458,"Block Group 3, Census Tract 20.08, Mecklenburg County, North Carolina",37,119,002008,3,371190020083
813,"Block Group 1, Census Tract 21, Mecklenburg County, North Carolina",37,119,002100,1,371190021001
2240,"Block Group 2, Census Tract 21, Mecklenburg County, North Carolina",37,119,002100,2,371190021002
1548,"Block Group 1, Census Tract 22.01, Mecklenburg County, North Carolina",37,119,002201,1,371190022011
1130,"Block Group 2, Census Tract 22.01, Mecklenburg County, North Carolina",37,119,002201,2,371190022012
1042,"Block Group 1, Census Tract 22.02, Mecklenburg County, North Carolina",37,119,002202,1,371190022021
2113,"Block Group 2, Census Tract 22.02, Mecklenburg County, North Carolina",37,119,002202,2,371190022022
431,"Block Group 1, Census Tract 23, Mecklenburg County, North Carolina",37,119,002300,1,371190023001
2766,"Block Group 2, Census Tract 23, Mecklenburg County, North Carolina",37,119,002300,2,371190023002
1834,"Block Group 1, Census Tract 24, Mecklenburg County, North Carolina",37,119,002400,1,371190024001
880,"Block Group 2, Census Tract 24, Mecklenburg County, North Carolina",37,119,002400,2,371190024002
449,"Block Group 3, Census Tract 24, Mecklenburg County, North Carolina",37,119,002400,3,371190024003
1391,"Block Group 1, Census Tract 25, Mecklenburg County, North Carolina",37,119,002500,1,371190025001
766,"Block Group 2, Census Tract 25, Mecklenburg County, North Carolina",37,119,002500,2,371190025002
1279,"Block Group 1, Census Tract 26, Mecklenburg County, North Carolina",37,119,002600,1,371190026001
1077,"Block Group 1, Census Tract 27.01, Mecklenburg County, North Carolina",37,119,002701,1,371190027011
1288,"Block Group 2, Census Tract 27.01, Mecklenburg County, North Carolina",37,119,002701,2,371190027012
663,"Block Group 3, Census Tract 27.01, Mecklenburg County, North Carolina",37,119,002701,3,371190027013
2886,"Block Group 1, Census Tract 27.02, Mecklenburg County, North Carolina",37,119,002702,1,371190027021
2271,"Block Group 2, Census Tract 27.02, Mecklenburg County, North Carolina",37,119,002702,2,371190027022
755,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",37,119,002702,3,371190027023
1022,"Block Group 1, Census Tract 28, Mecklenburg County, North Carolina",37,119,002800,1,371190028001
1282,"Block Group 2, Census Tract 28, Mecklenburg County, North Carolina",37,119,002800,2,371190028002
1588,"Block Group 3, Census Tract 28, Mecklenburg County, North Carolina",37,119,002800,3,371190028003
1469,"Block Group 1, Census Tract 29.03, Mecklenburg County, North Carolina",37,119,002903,1,371190029031
880,"Block Group 2, Census Tract 29.03, Mecklenburg County, North Carolina",37,119,002903,2,371190029032
1672,"Block Group 3, Census Tract 29.03, Mecklenburg County, North Carolina",37,119,002903,3,371190029033
1867,"Block Group 1, Census Tract 29.05, Mecklenburg County, North Carolina",37,119,002905,1,371190029051
1330,"Block Group 2, Census Tract 29.05, Mecklenburg County, North Carolina",37,119,002905,2,371190029052
2100,"Block Group 1, Census Tract 29.07, Mecklenburg County, North Carolina",37,119,002907,1,371190029071
1698,"Block Group 2, Census Tract 29.07, Mecklenburg County, North Carolina",37,119,002907,2,371190029072
1217,"Block Group 1, Census Tract 29.08, Mecklenburg County, North Carolina",37,119,002908,1,371190029081
915,"Block Group 2, Census Tract 29.08, Mecklenburg County, North Carolina",37,119,002908,2,371190029082
1200,"Block Group 3, Census Tract 29.08, Mecklenburg County, North Carolina",37,119,002908,3,371190029083
1760,"Block Group 1, Census Tract 29.09, Mecklenburg County, North Carolina",37,119,002909,1,371190029091
795,"Block Group 1, Census Tract 29.10, Mecklenburg County, North Carolina",37,119,002910,1,371190029101
1396,"Block Group 2, Census Tract 29.10, Mecklenburg County, North Carolina",37,119,002910,2,371190029102
993,"Block Group 3, Census Tract 29.10, Mecklenburg County, North Carolina",37,119,002910,3,371190029103
